StartDate,EndDate,ResponseType,IPAddress,Progress,DurationSeconds,Finished,RecordedDate,ResponseID,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,YearOfBirth,"

GenderCategory",Gender,IsEnglishFirstLanguage,Race,RaceOther,AbleToAnswerCountryOfResidence,CountryOfResidence,StateOfResidence,RoleAtBerkeley,IsTransferStudent,YearsAtBerkeley,DidEarnMoneyLastYear,EmploymentStatus,IncomeIn2020,HighestDegreeReceived,PoliticalAffiliation,ReligiousAffliation,ReligiousAffliationOther,ReligiousAffliationOther2,BookFormatPurchasedMostOften,FrequencySocialMediaAccess,FrequencySocialMediaPosting,TimeFC_FrequencySocialMediaPosting,TimeLC_FrequencySocialMediaPosting,TimePS_FrequencySocialMediaPosting,TimeCC_FrequencySocialMediaPosting,ClassLevel,GenderCGSurvey,RaceCGSurvey,HasServedInCG,HasServedInAnyOtherUniformedService,PlaceboPreTestColleagueAffinity,TimeFC_Intro,TimeLC_Intro,TimePS_Intro,TimeCC_Intro,TimeFC_Intro2,TimeLC_Intro2,TimePS_Intro2,TimeCC_Intro2,PracticeQCGComparison,TimeFC_PracticeQCGComparison,TimeLC_PracticeQCGComparison,TimePS_PracticeQCGComparison,TimeCC_PracticeQCGComparison,TreatmentQ1,TimeFC_TreatmentQ1,TimeLC_TreatmentQ1,TimePS_TreatmentQ1,TimeCC_TreatmentQ1,TreatmentQ2,TimeFC_TreatmentQ2,TimeLC_TreatmentQ2,TimePS_TreatmentQ2,TimeCC_TreatmentQ2,TreatmentQ3,TimeFC_TreatmentQ3,TimeLC_TreatmentQ3,TimePS_TreatmentQ3,TimeCC_TreatmentQ3,TreatmentQ4,TimeFC_TreatmentQ4,TimeLC_TreatmentQ4,TimePS_TreatmentQ4,TimeCC_TreatmentQ4,TreatmentQ5,TimeFC_TreatmentQ5,TimeLC_TreatmentQ5,TimePS_TreatmentQ5,TimeCC_TreatmentQ5,TreatmentQ6,TimeFC_TreatmentQ6,TimeLC_TreatmentQ6,TimePS_TreatmentQ6,TimeCC_TreatmentQ6,ControlQ1,TimeFC_ControlQ1,TimeLC_ControlQ1,TimePS_ControlQ1,TimeCC_ControlQ1,ControlQ2,TimeFC_ControlQ2,TimeLC_ControlQ2,TimePS_ControlQ2,TimeCC_ControlQ2,ControlQ3,TimeFC_ControlQ3,TimeLC_ControlQ3,TimePS_ControlQ3,TimeCC_ControlQ3,ControlQ4,TimeFC_ControlQ4,TimeLC_ControlQ4,TimePS_ControlQ4,TimeCC_ControlQ4,ControlQ5,TimeFC_ControlQ5,TimeLC_ControlQ5,TimePS_ControlQ5,TimeCC_ControlQ5,ControlQ6,TimeFC_ControlQ6,TimeLC_ControlQ6,TimePS_ControlQ6,TimeCC_ControlQ6,PlaceboPostTestColleagueAffinity,TimeFC_PlaceboPostTestColleagueAffinity,TimeLC_PlaceboPostTestColleagueAffinity,TimePS_PlaceboPostTestColleagueAffinity,TimeCC_PlaceboPostTestColleagueAffinity
4/7/2021 18:40,4/7/2021 19:27,IP Address,162.229.193.96,100,2811,TRUE,4/7/2021 19:27,R_1d4YWc0TvCfoPu8,34.09150696,-118.1306992,anonymous,EN,1998,Cisgender Man,,Yes,Asian,,Yes,United States of America,California,Other,,,Yes,Student,"$30,000 - $39,999",Bachelor's degree,Democrat,Atheist or agnostic,,,I don't purchase books,More than once a day,Less than Weekly,8.619,14.685,17.051,7,Grad/Post-Grad,Male,Asian,No,No,Like somewhat,1,10.438,12.376,8,0,0,20.433,0,0,38.104,49.338,50.241,6,0,8.585,9.166,11.897,2,0,11.091,15.228,16.818,7,0,17.323,17.83,21.042,2,0,37.606,43.107,44.203,4,0,11.667,12.366,13.932,2,0,12.898,14.097,15.776,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 18:53,4/7/2021 19:29,IP Address,157.131.106.108,100,2168,TRUE,4/7/2021 19:29,R_2EtbVFSHJITzK2c,37.89219666,-122.2729034,anonymous,EN,2000,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,Yes,1st Year,Yes,Student,"$20,000 - $29,999",Some college,Democrat,Other:,,agnostic + jewish,I buy physical books,More than once a day,Less than Weekly,16.643,23.193,26.115,7,Jr/Sr,Female,White,No,No,Neither like nor dislike,1.1,14.776,17.931,6,0,0,7.072,0,0,16.096,16.754,21.273,2,0,6.306,6.306,10.084,1,0,9.036,9.036,10.577,1,0,2.941,2.941,4.616,1,0,2.267,2.267,3.711,1,0,2.772,2.772,4.048,1,0,5.188,25.161,26.637,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither like nor dislike,,,,
4/7/2021 18:44,4/7/2021 19:30,IP Address,172.58.20.232,100,2756,TRUE,4/7/2021 19:30,R_1C6YnIrszG5DFxT,33.81599426,-117.9692001,anonymous,EN,2000,Non-binary,,No,Other:,"Mixed race, white and asian",Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,1.547,7.5,8.143,7,Jr/Sr,Non-binary / third gender,"White,Asian",No,No,Like somewhat,0.773,19.161,22.121,11,3.553,9.512,13.594,2,0,1.038,43.862,44.361,39,0,1.088,14.05,16.039,4,0,0.704,19.34,20.754,4,0,0.63,3.767,8.047,2,0,1.148,11.479,11.823,4,0,1.468,51.799,53.062,20,0,0.592,3.762,5.533,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 18:53,4/7/2021 19:32,IP Address,73.67.176.173,100,2324,TRUE,4/7/2021 19:32,R_2f28LmwpHRhzGaA,45.69520569,-122.6540985,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,Washington,Undergraduate Student,No,4th Year,Yes,Employed full time,"$50,000 - $59,999",Bachelor's degree,Democrat,Hindu,,,I buy both,More than once a day,Less than Weekly,7.901,7.901,8.751,1,Jr/Sr,Female,Asian,No,No,Like somewhat,6.795,6.795,14.502,1,0,0,2.337,0,0,2.304,32.393,43.848,3,0,48.472,61.968,66.341,8,0,15.86,18.81,19.882,3,0,13.177,23.66,24.935,7,0,4.949,17.777,18.917,4,0,13.731,16.208,17.319,4,0,24.139,35.569,36.791,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 18:43,4/7/2021 19:33,IP Address,45.87.214.116,100,3010,TRUE,4/7/2021 19:33,R_tWzSbHe6cq7Hp0R,25.78059387,-80.18260193,anonymous,EN,2001,Cisgender Man,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Student,"$20,000 - $29,999",No college,Republican,Atheist or agnostic,,,I buy both,More than once a day,Less than Weekly,5.405,5.405,7.084,1,Jr/Sr,Male,"White,Asian",No,No,Like somewhat,1.733,17.994,21.551,10,30.002,30.002,30.406,1,0,34.707,40.255,44.105,4,0,14.654,40.331,45.144,4,0,2.032,88.153,89.503,10,0,22.195,24.16,26.029,3,0,15.667,16.929,17.41,3,0,5.592,8.242,10.498,2,0,11.939,13.936,18.398,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 18:50,4/7/2021 19:33,IP Address,23.120.250.59,100,2571,TRUE,4/7/2021 19:33,R_3CWtAv38XvTW8GB,37.97599792,-122.3358994,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,Yes,1st Year,Yes,Student,"Less than $10,000",Some college,Democrat,Other:,,sikh,I buy physical books,More than once a day,Less than Weekly,8.025,14.361,15.533,2,Jr/Sr,Female,Asian,No,No,Neither like nor dislike,2.032,12.566,15.916,6,0,0,2.639,0,0,13.717,14.789,18.655,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.732,8.732,10.839,1,0,19.72,19.72,21.033,1,0,17.411,17.899,19.132,2,0,6.808,6.808,7.684,1,0,0,0,3.36,0,0,0,0,3.523,0,Neither like nor dislike,6.906,10.03,11.341,4
4/7/2021 18:45,4/7/2021 19:33,IP Address,98.38.118.78,100,2904,TRUE,4/7/2021 19:33,R_ZHHRPrE2F70FVPr,39.59869385,-104.751503,anonymous,EN,1999,Cisgender Woman,,Yes,Asian,,Yes,United States of America,Colorado,Undergraduate Student,No,3rd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,6.707,6.707,7.917,1,Jr/Sr,Female,Asian,No,No,Like a great deal,3.896,3.896,10.026,1,0,0,3.435,0,0,10.213,29.853,30.952,6,0,1.678,5.383,6.111,4,0,8.064,8.465,9.376,2,0,6.267,6.843,7.781,2,0,13.604,27.318,28.414,8,0,4.661,5.405,7.576,2,0,12.338,13.554,14.829,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 18:28,4/7/2021 19:34,IP Address,24.7.116.102,100,3994,TRUE,4/7/2021 19:34,R_1OpCt8qlTxxcP62,37.97599792,-122.3358994,anonymous,EN,1990,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Graduate Student,,5th Year or beyond,Yes,Student,"$30,000 - $39,999","Advanced degree (Master's, Doctorate)",Democrat,Other Christian:,,,I buy both,Daily,Less than Weekly,3.382,8.034,9.19,3,Grad/Post-Grad,Female,Asian,No,No,Neither like nor dislike,1.063,14.792,19.822,10,4.365,54.565,63.191,9,0,2.849,98.187,98.896,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.471,66.474,67.919,29,0,0.894,5.382,6.323,6,0,2.121,46.095,48.168,25,0,2.261,12.761,25.133,7,0,1.162,16.277,17.525,8,0,1.184,14.119,15.447,3,Neither like nor dislike,,,,
4/7/2021 18:52,4/7/2021 19:35,IP Address,136.25.185.51,100,2567,TRUE,4/7/2021 19:35,R_3dX338fKutoIBYn,37.87359619,-122.2570038,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",No college,Prefer not to say,Hindu,,,I buy both,More than once a day,Less than Weekly,6.909,11.862,12.823,3,Fresh/Soph,Female,Asian,No,No,Like a great deal,1.279,13.012,17.276,7,0,0,13.692,0,0,25.071,69.056,70.354,13,0,9.907,9.907,11.235,1,0,13.677,17.601,18.582,5,0,43.815,44.287,46.916,2,0,17.633,17.633,20.176,1,0,28.853,76.396,77.946,7,0,15.547,16.108,17.781,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,0,0,11.124,0
4/7/2021 17:43,4/7/2021 19:35,IP Address,24.130.7.18,100,6696,TRUE,4/7/2021 19:35,R_6JBVrsIebCCCMTL,37.68730164,-121.8956985,anonymous,EN,1997,Cisgender Man,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,Yes,2nd Year,Yes,Employed full time,"Less than $10,000",Bachelor's degree,Republican,Atheist or agnostic,,,I buy both,More than once a day,Daily,5.088,8.991,19.242,5,Jr/Sr,Male,Asian,No,No,Like a great deal,1.628,28.607,37.241,8,0,0,83.774,0,0,62.568,83.992,85.689,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51.983,53.193,55.529,2,0,25.404,25.404,68.168,1,0,77.993,112.844,118.231,8,0,22.076,31.717,52.251,10,0,45.908,45.908,48.283,1,0,40.337,40.337,45.495,1,Like a great deal,,,,
4/7/2021 18:54,4/7/2021 19:37,IP Address,71.76.60.19,100,2613,TRUE,4/7/2021 19:37,R_1goHUtdplR1QKGO,33.54620361,-79.0428009,anonymous,EN,1994,Cisgender Woman,,No,Asian,,Yes,United States of America,California,Undergraduate Student,Yes,4th Year,No,Student,,Some college,Independent,Atheist or agnostic,,,I buy both,Less than Weekly,Less than Weekly,3.936,3.936,6.187,1,Jr/Sr,Female,Asian,No,No,Neither like nor dislike,1.478,11.779,20.473,7,0,0,33.894,0,0,29.915,33.528,49.482,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30.508,30.508,32.92,1,0,12.487,24.92,25.412,3,0,23.058,27.16,28.905,5,0,13.193,13.193,15.856,1,0,34.217,43.165,47.081,3,0,9.998,10.71,12.069,2,Neither like nor dislike,,,,
4/7/2021 18:22,4/7/2021 19:37,IP Address,69.181.37.92,100,4523,TRUE,4/7/2021 19:37,R_zV8lsX017nCETBv,37.89219666,-122.2729034,anonymous,EN,1997,Cisgender Man,,No,Asian,,Yes,United States of America,California,Graduate Student,,1st Year,No,Student,,Bachelor's degree,Independent,Prefer not to say,,,I buy physical books,More than once a day,Less than Weekly,14.495,14.495,15.266,1,Grad/Post-Grad,Male,Asian,No,No,Like somewhat,2.13,21.81,22.119,9,1.679,1.679,2.129,1,0,9.586,84.946,100.424,10,0,37.054,37.56,38.443,2,0,19.45,19.972,20.777,2,0,16.434,16.434,17.782,1,0,21.642,22.589,22.856,2,0,30.753,31.279,32.584,2,0,7.389,8.213,8.771,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,12.757,21.391,23.459,4
4/7/2021 19:07,4/7/2021 19:37,IP Address,174.114.183.27,100,1801,TRUE,4/7/2021 19:37,R_1M6sGEoxEcrNxIW,45.46769714,-75.53990173,anonymous,EN,1994,Cisgender Woman,,No,Asian,,Yes,Canada,,Graduate Student,,4th Year,Yes,Student,"$30,000 - $39,999",Bachelor's degree,Socialist,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,6.382,9.246,10.12,4,Grad/Post-Grad,Female,Asian,No,No,Like a great deal,1.307,10.768,13.373,8,0,0,4.629,0,0,12.699,21.284,22.639,4,0,3.735,3.735,5.312,1,0,12.753,13.496,14.992,2,0,1.839,2.828,4.341,3,0,2.994,2.994,4.473,1,0,3.27,5.242,6.803,4,0,11.137,11.765,13.327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 18:47,4/7/2021 19:38,IP Address,99.112.81.195,100,3023,TRUE,4/7/2021 19:38,R_3exf2HoG6vR1XU0,33.73719788,-117.8231964,anonymous,EN,2001,Other,Questioning,No,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,No,Student,,Some college,Democrat,Protestant,,,I buy both,More than once a day,Less than Weekly,6.298,8.883,10.107,6,Fresh/Soph,Prefer not to answer,Asian,No,No,Like somewhat,1.093,12.777,13.083,8,0,0,31.155,0,0,22.141,24.557,32.224,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.782,13.232,16.994,2,0,2.982,13.194,29.027,4,0,8.512,8.978,10.646,2,0,20.51,20.51,23.282,1,0,9.065,9.065,15.232,1,0,15.738,34.028,35.074,6,Like somewhat,,,,
4/7/2021 19:04,4/7/2021 19:38,IP Address,45.51.132.238,100,2099,TRUE,4/7/2021 19:39,R_3k4IAdGCQt8CkzI,33.94410706,-118.197998,anonymous,EN,2002,Cisgender Man,,No,Hispanic or Latino,,Yes,United States of America,California,Undergraduate Student,No,1st Year,No,Student,,Some college,Democrat,Roman Catholic,,,I buy ebooks,More than once a day,More than once a day,4.374,4.374,5.517,1,Fresh/Soph,Male,"Hispanic, Latinex, or Spanish Origin",No,No,Like somewhat,1.383,14.081,14.944,12,0,0,5.357,0,0,30.703,32.176,33.427,2,0,9.868,11.823,14.802,2,0,21.29,22.415,25.052,3,0,2.343,3.838,5.046,3,0,2.181,2.768,4.2,2,0,10.139,10.139,11.366,1,0,5.137,46.49,47.524,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/7/2021 18:54,4/7/2021 19:41,IP Address,12.247.217.202,100,2815,TRUE,4/7/2021 19:41,R_1oBDCCRj8Z02790,37.87359619,-122.2570038,anonymous,EN,2000,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",Some college,Independent,Roman Catholic,,,I buy physical books,More than once a day,Weekly,9.344,9.344,10.681,1,Fresh/Soph,Female,"White,Hispanic, Latinex, or Spanish Origin",No,No,Like a great deal,0.998,14.246,18.173,7,0,0,4.26,0,0,14.641,44.174,46.224,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62.831,63.388,64.606,2,0,29.201,29.201,30.638,1,0,19.777,19.777,21.527,1,0,13.725,15.139,16.64,2,0,8.513,8.513,10.041,1,0,7.748,8.862,10.333,3,Like a great deal,,,,
4/7/2021 18:56,4/7/2021 19:41,IP Address,98.42.48.224,100,2703,TRUE,4/7/2021 19:41,R_3iqZ3CWLzteL5SQ,37.44050598,-122.1477966,anonymous,EN,2001,Cisgender Man,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,No,Student,,Some college,Independent,Atheist or agnostic,,,I don't purchase books,Daily,Less than Weekly,1.509,4.732,5.711,5,Fresh/Soph,Male,Asian,No,No,Like a great deal,1.251,13.939,15.128,10,0,0,8.659,0,0,7.625,50.683,65.143,9,0,46.402,46.818,48.323,2,0,7.173,7.173,8.355,1,0,13.765,15.207,15.695,3,0,11.995,11.995,13.826,1,0,37.149,37.887,39.049,3,0,13.072,14.936,16.101,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,0.862,6.438,13.011,9
4/7/2021 18:51,4/7/2021 19:42,IP Address,157.131.118.223,100,3005,TRUE,4/7/2021 19:42,R_OcVykeeDDaGy9Il,37.75619507,-122.4866028,anonymous,EN,2001,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",Bachelor's degree,Democrat,Atheist or agnostic,,,I buy physical books,More than once a day,Less than Weekly,8.659,8.659,9.959,1,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.055,12.01,14.971,7,0,0,9.672,0,0,6.145,65.753,67.425,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16.083,16.083,17.575,1,0,27.137,28.203,31.553,3,0,10.194,10.971,11.848,3,0,44.205,73.715,75.113,2,0,11.148,19.018,19.63,3,0,16.917,21.062,21.397,8,Like somewhat,,,,
4/7/2021 18:48,4/7/2021 19:42,IP Address,98.42.157.164,100,3217,TRUE,4/7/2021 19:42,R_2cBkJA5c59Q2TAl,37.25990295,-121.917099,anonymous,EN,2002,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,1st Year,No,Student,,Some college,Prefer not to say,Atheist or agnostic,,,I buy physical books,Daily,Less than Weekly,12.162,13.505,16.405,2,Fresh/Soph,Female,White,No,No,Like somewhat,5.286,5.286,12.486,1,0,0,22.276,0,0,23.04,23.04,25.852,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,170.214,170.214,176.72,1,0,39.91,62.524,72.712,3,0,22.421,22.421,24.11,1,0,76.059,77.644,78.945,2,0,13.052,33.009,35.023,2,0,19.927,22.001,25.311,4,Like somewhat,,,,
4/7/2021 18:53,4/7/2021 19:43,IP Address,136.152.143.177,100,3001,TRUE,4/7/2021 19:43,R_27dssk21SWP0ttA,37.87359619,-122.2570038,anonymous,EN,2001,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,No,Student,,Some college,Democrat,Jewish,,,I buy physical books,More than once a day,Less than Weekly,1.123,13.287,14.09,5,Fresh/Soph,Female,White,No,No,Like a great deal,1.037,23.601,24.239,21,8.461,20.502,22.188,3,0,2.152,52.863,53.519,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.097,37.808,38.806,8,0,1.553,41.391,42.066,17,0,1.808,23.191,23.838,12,0,1.052,17.704,18.36,10,0,6.988,17.34,18.029,5,0,2.678,10.923,11.576,4,Like a great deal,1.195,11.169,12.395,2
4/7/2021 18:42,4/7/2021 19:44,IP Address,73.71.123.65,100,3677,TRUE,4/7/2021 19:44,R_QofC1SzBUmM12zT,37.34790039,-122.0350952,anonymous,EN,2001,Cisgender Man,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I buy ebooks,More than once a day,Weekly,9.095,9.095,10.689,1,Fresh/Soph,Male,Asian,No,No,Neither like nor dislike,1,18.392,19.167,16,0,0,26.827,0,0,16.809,21.601,30.796,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.314,80.744,81.62,4,0,1.092,69.565,70.602,5,0,13.275,13.469,21.345,2,0,4.049,21.777,22.506,3,0,3.449,14.285,17.008,15,0,15.351,15.733,17.176,3,Neither like nor dislike,5.48,11.216,14.086,5
4/7/2021 18:46,4/7/2021 19:45,IP Address,157.131.207.51,100,3543,TRUE,4/7/2021 19:45,R_265D3QNOCsYY0Fz,37.86109924,-122.2564011,anonymous,EN,2000,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Employed part time,"Less than $10,000",Some college,Democrat,Jewish,,,I don't purchase books,More than once a day,Less than Weekly,6.096,10.548,11.913,5,Jr/Sr,Female,White,No,No,Like a great deal,1.826,14.9,19.51,10,2.577,2.577,4.717,1,0,6.969,16.437,17.194,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.945,15.181,16.028,4,0,12.02,14.175,18.598,2,0,12.431,15.031,16.084,4,0,3.78,50.698,52.322,7,0,31.599,32.345,34.209,2,0,13.54,20.489,21.94,5,Like a great deal,,,,
4/7/2021 19:06,4/7/2021 19:47,IP Address,73.162.229.145,100,2437,TRUE,4/7/2021 19:47,R_bdq99cEi4Ava3hD,37.5625,-122.0003967,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,No,Student,,No college,Democrat,Atheist or agnostic,,,I don't purchase books,More than once a day,Less than Weekly,10.903,16.479,19.26,4,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.201,12.727,16.339,7,0,0,24.002,0,0,11.816,72.259,73.623,5,0,9.641,9.641,11.237,1,0,4.983,4.983,10.391,1,0,11.785,12.355,14.899,2,0,9.22,9.906,11.679,2,0,37.67,42.566,44.216,4,0,7.636,7.636,9.182,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 18:49,4/7/2021 19:47,IP Address,73.189.53.236,100,3472,TRUE,4/7/2021 19:47,R_1M08un0La2KlQYt,37.76179504,-121.9132996,anonymous,EN,1999,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,Yes,2nd Year,No,Student,,Bachelor's degree,Prefer not to say,Prefer not to say,,,I buy physical books,Less than Weekly,Less than Weekly,0,0,11.442,0,Jr/Sr,Female,American Indian or Alaska Native,Yes,No,Like a great deal,1.835,23.517,27.144,6,25.564,25.564,27.029,1,0,14.56,48.601,50.923,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.074,6.074,7.428,1,0,0,0,1.689,0,0,0,0,3.993,0,0,0,0,1.097,0,0,3.433,13.053,14.129,6,0,12.974,20.97,21.936,3,Like a great deal,,,,
4/7/2021 18:47,4/7/2021 19:47,IP Address,75.142.49.247,100,3576,TRUE,4/7/2021 19:47,R_3iWQebGXwUNMqAQ,34.14729309,-118.1445999,anonymous,EN,1998,Cisgender Woman,,No,Asian,,Yes,United States of America,California,Undergraduate Student,No,4th Year,No,Unemployed looking for work,,Bachelor's degree,Independent,Atheist or agnostic,,,I buy ebooks,Weekly,Less than Weekly,3.273,3.273,4.467,1,Jr/Sr,Female,Asian,No,No,Like somewhat,1.379,14.726,18.293,6,0,0,13.299,0,0,0,0,38.298,0,0,5.347,5.347,9.931,1,0,24.004,24.612,25.498,2,0,22.2,22.2,24.835,1,0,46.869,47.679,63.319,2,0,18.587,18.587,20.988,1,0,23.412,24.023,24.988,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 18:45,4/7/2021 19:47,IP Address,75.25.147.110,100,3696,TRUE,4/7/2021 19:47,R_2WSDqPXKZsxtQW4,37.60040283,-122.4020004,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,3rd Year,Yes,Student,"$10,000 - $19,999",Some college,Prefer not to say,Atheist or agnostic,,,I buy ebooks,More than once a day,Less than Weekly,2.51,6.44,8.223,4,Jr/Sr,Female,Asian,No,No,Like somewhat,2.455,16.887,23.778,11,0,0,23.919,0,0,0,0,28.489,0,0,13.576,15.075,16.712,2,0,15.393,15.393,16.69,1,0,8.156,8.156,9.546,1,0,7.935,11.323,14.182,3,0,6.769,23.396,24.701,5,0,12.457,12.457,14.334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/7/2021 18:58,4/7/2021 19:49,IP Address,172.114.60.126,100,3060,TRUE,4/7/2021 19:49,R_3oWInUwEPlsWsiK,33.97200012,-118.2420044,anonymous,EN,1995,Cisgender Man,,No,Hispanic or Latino,,Yes,United States of America,California,Other,,,Yes,Employed part time,"$20,000 - $29,999",Bachelor's degree,Democrat,Atheist or agnostic,,,I buy physical books,Less than Weekly,Less than Weekly,8.159,16.86,17.352,4,Prefer not to answer,Male,"Hispanic, Latinex, or Spanish Origin",No,No,Like somewhat,1.623,12.777,13.996,11,0,0,25.522,0,0,7.952,22.031,23.501,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.741,2.224,3.43,2,0,6.965,8.263,9.51,3,0,2.176,3.462,4.957,3,0,1.525,1.525,2.601,1,0,1.438,1.973,2.982,2,0,16.123,17.609,17.993,2,Like somewhat,,,,
4/7/2021 19:20,4/7/2021 19:50,IP Address,135.180.163.16,100,1782,TRUE,4/7/2021 19:50,R_1n8EggrsqFr2Nrm,37.86369324,-122.276001,anonymous,EN,2001,Cisgender Man,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,Yes,Student,"Less than $10,000",Some college,Independent,Atheist or agnostic,,,I don't purchase books,Daily,Prefer not to say,5.672,7.189,7.793,4,Fresh/Soph,Male,Asian,No,No,Like somewhat,1.136,12.392,13.565,17,1.845,1.947,2.669,2,0,0.429,4.697,5.265,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.535,3.543,4.246,6,0,1.101,4.793,5.776,5,0,0.351,1.996,2.884,3,0,0.428,2.545,3.541,5,0,0.536,2.515,3.261,5,0,0.607,2.378,3.297,5,Like somewhat,,,,
4/7/2021 18:51,4/7/2021 19:52,IP Address,135.180.163.16,100,3613,TRUE,4/7/2021 19:52,R_1rqeIMzj02KSOXJ,37.86369324,-122.276001,anonymous,EN,2000,Cisgender Woman,,Yes,Asian,,Yes,United States of America,California,Undergraduate Student,No,2nd Year,No,Student,,Some college,Democrat,Atheist or agnostic,,,I don't purchase books,More than once a day,Less than Weekly,1.394,3.377,4.47,5,Fresh/Soph,Female,Asian,No,No,Like somewhat,1.537,28.006,31.317,12,0,0,6.674,0,0,4.95,10.79,15.984,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.54,10.54,11.692,1,0,4.946,8.773,10.06,7,0,2.539,4.671,7.859,4,0,0,0,3.458,0,0,6.875,7.645,8.986,2,0,2.32,2.891,4.624,2,Like a great deal,,,,
